_id,description,enDescription,course_name,professor,courseObj.lectureLanguage,courseObj.typeOfCredit,label
630cf1c940e337e60fce29d7,感謝老師為整年財政學的付出！,Thanks to the teacher for his dedication to finance throughout the year!,648,659,0,1,0.9998217225074768
630cf1c940e337e60fce2a76,教學用心,teaching intentions,9,672,0,1,0.9919548630714417
630cf1c840e337e60fce28e0,雖然期中分數沒有很好看，不過還是懂老師的用心良苦，在寫這份問卷的當下成績還沒出來，不過其實後來就是如同老師說的，有準備了，那就問心無愧，不可能一次到位。希望老師會開刑分，我想繼續跟隨老師的腳步學習刑法。,"Although the mid-term score is not very good, I still understand the teacher's good intentions. The results have not yet come out when I write this questionnaire, but in fact, as the teacher said later, if you are prepared, then you have a clear conscience. It is impossible to be in place at once. . I hope the teacher will give the penalty points, and I want to continue to follow the teacher's footsteps in learning criminal law.",873,762,0,1,0.9098083972930908
630cf1c840e337e60fce28a4,雖然受限英文授課，但老師的講解還蠻清楚的，謝謝老師,"Although the English teaching is limited, the teacher's explanation is quite clear, thank you teacher",122,668,3,3,0.999832034111023
630cf1c940e337e60fce298a,認真負責的老師,serious and responsible teacher,100,652,3,1,0.9997949004173279
630cf1c840e337e60fce283c,很棒～ 鎮洲教的很讚,Great~ Zhenzhou taught very well,239,605,0,1,0.999581515789032
630cf1c940e337e60fce29e2,希望可以有考古題或作業在考試時方便複習,I hope there are archaeological questions or homework to review during the exam,648,659,0,1,0.04500395059585571
630cf1c940e337e60fce29e4,助教課的題目講解非常清楚非常讚,"The topic explanation of the teaching assistant class is very clear, very good",648,659,0,1,0.9998431205749512
630cf1c940e337e60fce2a29,老師教的很好，內容很充足，可以學到很多。,"The teacher teaches very well, the content is very sufficient, and you can learn a lot.",1068,675,3,3,0.9996577501296997
630cf1c840e337e60fce28ef,希望老師可以統一教材（課本加word有點混亂） 希望課程多增加一些有趣的內容！謝謝老師,"I hope the teacher can unify the teaching materials (it is a little confusing to add word to the textbook) I hope the course can add some interesting content! Thank you, teacher",862,631,0,3,0.9974415302276611
630cf1c840e337e60fce290b,作業題目與考試題目與講義和上課內容難度差異甚大，建議開設助教課以使學生了解或課堂上講解題目供學生練習，一直授課講義、課本內容幫助不大。,Homework questions and exam questions are very different from the difficulty of handouts and class content. It is recommended to set up a teaching assistant class to let students understand or explain the questions in class for students to practice. Lectures and textbooks are not very helpful.,239,766,0,3,0.0025209784507751465
630cf1c840e337e60fce28f0,老師人很好，上課內容扎實豐富、聽說讀寫都有練習到，是一門很推的好課!!,"The teacher is very good, the content of the class is solid and rich, and there are exercises in listening, speaking, reading and writing. It is a very good class!!",862,631,0,3,0.9998838901519775
630cf1c840e337e60fce28d0,我很喜歡老師的課，既嚴謹又扎實，常常課後還打了好多補充給我們，真的是受益良多。雖然考試範圍很大，準備起來很辛苦，但是長遠來看都是以後會用到的內容。這學期我進步很多，希望以後還有機會修老師的課。,"I like the teacher's class very much. It is rigorous and solid. He often gives us a lot of supplements after class, which really benefits us a lot. Although the scope of the exam is very large, it is very hard to prepare, but in the long run, it will be used in the future. I have made a lot of progress this semester, and I hope to have the opportunity to take the teacher's class in the future.",873,762,0,1,0.999729573726654
630cf1c840e337e60fce28e3,這學期最喜歡的應該就是這堂課了!老師從多方角度帶大家學習神話，並且會設計很多有趣的小活動，每次都很期待上課! 很喜歡聽老師分享自己的相關經歷和人生態度等等，希望我也能如老師一般，成為一個多方學習、充滿熱情而不懈怠的人。 這學期因為遠距的關係，後半學期比較可惜，少了很多和老師當面互動的機會，希望之後有機會的話，可以修習老師開設的其他課程。,"This class should be the favorite of this semester! The teacher takes everyone to learn about mythology from multiple perspectives, and will design a lot of interesting small activities. I look forward to class every time! I really like listening to the teacher share his relevant experiences and attitudes towards life, etc. Wait, I hope that I can also be like a teacher, a person who learns in many ways, is full of enthusiasm and never slackens. Due to the long-distance relationship this semester, it is a pity that the second half of the semester has lost a lot of opportunities to interact with the teacher face to face. I hope that if I have the opportunity in the future, I can take other courses taught by the teacher.",1070,764,0,2,0.991299569606781
630cf1c840e337e60fce28a5,希望有些比較難的部分可以用中文解釋,I hope some of the more difficult parts can be explained in Chinese,122,668,3,3,0.05235570669174194
630cf1c840e337e60fce2889,報告作業多沒按照大綱發布，尤其是報告兩周前才發布的廣告設計題目 卡在期末周，又很臨時，真的造成很大的困擾，更磨損了學習熱忱,"Many homework reports were not released according to the outline, especially the advertisement design topic that was released two weeks ago. It was stuck in the final week, and it was very temporary, which really caused a lot of trouble and dampened the enthusiasm for learning.",796,643,0,1,0.000521242618560791
630cf1c840e337e60fce2866,謝謝老師一整年的教導，讓我對社會學的各個面向有更多了解。,"Thank you teacher for teaching me throughout the year, which has given me a better understanding of all aspects of sociology.",659,633,0,1,0.9995225667953491
630cf1c940e337e60fce2a75,目前沒有。,nothing now.,9,672,0,1,0.0011104941368103027
630cf1c940e337e60fce2a1d,不想用微博開發的遠距軟體，還是會擔心資安問題Q，而且國名居然只有「中國台灣」的選項…,"I don’t want to use remote software developed by Weibo, and I still worry about information security issues Q, and the country name is actually only ""Taiwan, China"" option...",1075,659,0,1,0.001590430736541748
630cf1c840e337e60fce2933,黃老師的這門課內容十分有趣，雖然每個禮拜都有小報告有點太頻繁，但份量都不會太重，準備起來的負擔不至於太大。,"The content of this class taught by Mr. Huang is very interesting. Although the small reports every week are a bit too frequent, the weight is not too heavy, and the burden of preparation is not too great.",1080,656,0,3,0.9947576522827148
630cf1c840e337e60fce2911,上課很多小活動，很有趣。,"There are many small activities in class, which are very interesting.",1076,633,0,3,0.9998071789741516
630cf1c840e337e60fce28f3,老師會關心每個同學的狀況，寫的好的時候會用力稱讚，上這堂課會很開心。,"The teacher will care about the situation of each student, and will praise hard when the writing is good, and I will be very happy in this class.",1061,657,0,3,0.9998657703399658
630cf1c840e337e60fce2907,希望可以有新一點的個案。,Hope to have a new case.,225,654,0,1,0.9965876340866089
630cf1c840e337e60fce28c3,老師上課內容豐富，除了能學習到實務通說之外，也能學到老師自己以及少數說的見解,"The content of the teacher's class is rich. In addition to learning the practical general theory, you can also learn the teacher's own and a few opinions",873,762,0,1,0.9998624324798584
630cf1c840e337e60fce28df,士軒老師在上課上都會舉很多的例子加上作圖讓我們更能了解抽象的刑法概念，然後老師除了板書以外還會有課程大綱、補充教材等多元的課後補充，認真學習的話真的能把刑法學的很紮實。然後老師在每次課後還會寄信補充講解的內容、考前的叮嚀和建議也是很暖心，能感受到老師很關心學生。唯期末範圍太大，課程影片也很多（有些聲音偏小板書字也很小上的有點吃力），讓期末的時候負擔蠻大的，讓也可能是自己太晚開始讀的問題。總之很幸運能修的這門課，也謝謝老師和助教的用心和付出！,"Teacher Shixuan will give a lot of examples and draw pictures in the class so that we can better understand the abstract concept of criminal law. In addition to writing on the blackboard, the teacher will also provide a variety of after-class supplements such as the syllabus and supplementary teaching materials. If you study hard, it is true. Can study criminal law very solidly. Then the teacher will send a letter after each class to supplement the content of the explanation, and the exhortations and suggestions before the exam are also very heartwarming, and I can feel that the teacher cares about the students. However, the scope of the final period is too large, and there are many course videos (some of the voices are too small and the writing on the blackboard is too small, which makes it a bit difficult to read), which makes the burden of the final period quite heavy, and it may also be a problem that I started reading too late. In short, I am very lucky to be able to take this course, and I also thank the teachers and teaching assistants for their hard work and dedication!",873,762,0,1,0.99498450756073
630cf1c840e337e60fce28cc,老師超讚 要修這門課就不要怕分數低,"The teacher is amazing. If you take this course, don't be afraid of low grades.",873,762,0,1,0.9998636245727539
630cf1c840e337e60fce292f,老師上課很認真努力，實作課程雖然要投入很多時間，但很值得！學到了很多東西～老師和助教辛苦了！,"The teacher is very serious and hardworking in the class. Although the practical course takes a lot of time, it is worth it! I learned a lot~ Teacher and teaching assistants have worked hard!",1069,651,0,2,0.9998196959495544
630cf1c840e337e60fce297b,因為是文學課的關係，或許可以試試看規定學生在課前閱讀文本，減少課上由老師進行翻譯的時間。節省的時間可以用來進行文學理論的教學。政大的學生必修國文課，因此應不會對文學理論感到牴觸。因為是大三專業課程的關係，對寫作的深度和廣度應該都能加強。否則現行上課模式近似於自行上網找文本中譯。實屬可惜。再者，修課人數少或許可以發展成ゼミ的上課模式。謝謝老師。,"Because it is a literature class, maybe you can try to require students to read the text before class, so as to reduce the time for the teacher to translate in class. The time saved can be used to teach literary theory. National Chengchi University students are required to take Chinese courses, so they should not feel conflicted about literary theory. Because it is a junior professional course, the depth and breadth of writing should be strengthened. Otherwise, the current teaching mode is similar to looking for Chinese translations of texts online. It's a pity. Furthermore, the small number of students may be able to develop into a ゼミ class mode. Thank you, teacher.",1065,639,0,2,0.005539059638977051
630cf1c940e337e60fce29a3,上課非常有趣，討論也很有收穫，非常喜歡這堂課！謝謝老師！！！,"The class was very interesting and the discussions were very rewarding, I really enjoyed the class! Thank you, teacher! ! !",1071,657,0,2,0.9998840093612671
630cf1c940e337e60fce2999,希望可以有新一點的個案。,Hope to have a new case.,225,763,0,1,0.9965876340866089
630cf1c940e337e60fce29b2,謝謝老師，辛苦了！喜歡老師上課的方式，會適時補充時事及歷史故事，學的扎實、負擔不重！,"Thank you, teacher, for your hard work! I like the way the teacher teaches, and will add current events and historical stories in a timely manner. The learning is solid and the burden is not heavy!",112,658,0,1,0.9998742341995239
630cf1c940e337e60fce29b0,老師教學很認真,The teacher is very serious in teaching,112,658,0,1,0.9993114471435547
630cf1c940e337e60fce29b1,建議老師可以先行安排考試座位，並於考試時間積極監督考試、考卷由老師或助教批改，避免作弊情事層出不窮，同學間互相批改考卷也有失公平。 考古題與小考題目重疊範圍過多，上課內容和考試內容相關性不高，以致同學出席意願不高。,"It is suggested that the teacher can arrange the test seats in advance, and actively supervise the test during the test time. The test papers are marked by teachers or teaching assistants to avoid cheating and it is unfair for students to correct each other's test papers. There is too much overlap between the archeology questions and quiz questions, and the correlation between the class content and the test content is not high, so that students are not willing to attend.",112,658,0,1,0.0003960728645324707
630cf1c840e337e60fce2868,老師很棒教得很好！但非同步遠距效果感覺會更好，講定義的時候打字不夠快常常跟不上,"The teachers are great and teach well! But the asynchronous long-distance effect feels better. When talking about definitions, typing is not fast enough and often can’t keep up",659,633,0,1,0.0031987428665161133
630cf1c840e337e60fce2861,上課的語速可以放慢一點,The speed of speaking in class can be slowed down a bit,659,633,0,1,0.001970231533050537
630cf1c940e337e60fce29ae,很讚,thumbs up,112,658,0,1,0.9996139407157898
630cf1c840e337e60fce2833,老師可以適時更新教材，有些ＰＰＴ內容可感覺出年代久遠，換成新的新聞輔佐教學能讓學生對課程更有共感,Teachers can update the teaching materials in a timely manner. Some PPT content can feel old. Replacing with new news to assist teaching can make students feel more empathetic with the course,960,624,0,1,0.5295079350471497
630cf1c840e337e60fce2838,老師觀念解釋的很清楚,The teacher explained clearly,239,605,0,1,0.998618483543396
630cf1c840e337e60fce2843,算是我在政大修過數一數二優質的課 老師對於課程的拿捏以及考試的方式都近乎完美 是一堂能真正學到許多知識的好課 透過遠距線上實體錄影並行可以讓學生做最有效的利用 當然實體課的魅力還有氛圍還是最棒的 感謝老師這一年的教學 在我大學生涯畫出濃墨的一筆,"It can be regarded as one of the best courses I have taken in National Chengchi University. The teacher's handling of the course and the way of the exam are almost perfect. It is a good class that can really learn a lot of knowledge. Through the parallel online physical recording, the students can make the most effective use of the natural reality. The charm and atmosphere of the class are still the best. Thanks to the teacher for his teaching this year, which has drawn a lot of ink in my college career.",239,605,0,1,0.9998421669006348
630cf1c940e337e60fce2a32,感謝老師的教導！這學期很遺憾最後幾堂課改成遠距，但老師的教學熱忱依舊不減，老師會從影片中糾正我的動作，找出打球的盲點，感謝老師。,"Thanks for the teacher's teaching! It's a pity that the last few classes of this semester have been changed to distance learning, but the teacher's enthusiasm for teaching remains undiminished. The teacher will correct my movements from the video and find out the blind spots in playing. Thank you teacher.",758,670,0,1,0.9983946681022644
630cf1c840e337e60fce2908,謝謝老師這學期的教導！我獲益良多！除了學到有關企業做策略規劃上可以運用的架構外，也在老師的引導下越來越敢於嘗試發表自己的想法，另外，搭配許多個案穿插學習，讓我們更能將上課所學予以應用，也對學理上的知識架構有更深一層的了解！能在畢業前修到這門課，成為老師的學生，我真的很幸運！謝謝老師！辛苦了！,"Thank you teacher for teaching this semester! I have benefited a lot! In addition to learning about the structure that can be used in corporate strategic planning, under the guidance of the teacher, I am more and more daring to try to express my own ideas. In addition, with many case studies, we can better apply what we have learned in class. Have a deeper understanding of the academic knowledge structure! I am truly lucky to be able to take this course and become a teacher's student before graduation! Thank you, teacher! Thanks for your hard work!",225,654,0,1,0.9998076558113098
630cf1c840e337e60fce290c,謝謝老師。 可能是因為學期課時間相對較趕的關係，加上個體經濟學本身的理解有難度，即使每周都有投入非常多時間，還是沒有辦法反映在考試的成績上，不好意思......,"Thank you, teacher. It may be due to the relatively short schedule of the semester, and the difficulty in understanding individual economics itself. Even if a lot of time is invested every week, there is still no way to reflect it on the test results. Sorry... .",239,766,0,3,0.0003643035888671875
630cf1c840e337e60fce28c1,與上學期的授課方式差異頗大，銜接上因老師授課強調的重點不同，進而影響知識接受方式和期中期末作答方式。關於授課可以感受到老師非常用心投入，和老師自己關注的焦點，但授課進度可以快一點（基礎概念有些時候會花很多時間），導致較進階的部分只能大致帶過，也希望老師可以加深授課難度，並且多講授學說爭議及批判。期中期末作答方式則因為上學期學習的作答方式不同，希望老師能提前講清楚看重的作答內容，才不會學生用心準備，卻因老師批改重點不同結果得分很低。但還是很感謝老師很用心的授課！,"The teaching method of the previous semester is quite different from the teaching method of the previous semester. In terms of connection, the emphasis of the teacher's teaching is different, which in turn affects the way of knowledge acceptance and the way of answering at the end of the semester. Regarding the teaching, I can feel that the teacher is very devoted and the focus of the teacher's own attention, but the progress of the teaching can be a little faster (sometimes the basic concepts will take a lot of time), so the more advanced parts can only be roughly covered. I also hope that the teacher can Increase the difficulty of teaching, and more lectures on theoretical controversy and criticism. The way of answering at the end of the mid-term is different from the way of answering in the last semester. I hope the teacher can clearly explain the important answer content in advance, so that the students will not prepare carefully, but the result is very low due to the different emphasis of the teacher's correction. But I am still very grateful to the teacher for his hard work in teaching!",873,762,0,1,0.059899091720581055
630cf1c840e337e60fce28d4,老師期中考前銜接上學期銜接有點過久，期中考後新的東西都塞在一起，導致期末考準備有點吃力，但老師案例都講的很仔細，受益良多，謝謝老師,"It took too long for the teacher to link up with the last semester before the midterm exam. After the midterm exam, new things were stuffed together, which made the preparation for the final exam a bit difficult, but the teacher explained the cases very carefully and benefited a lot. Thank you teacher",873,762,0,1,0.998773992061615
630cf1c840e337e60fce292d,always guides and encourages us to think. Thank you so much! I learned a lot in this class 推推！,always guides and encourages us to think. Thank you so much! I learned a lot in this class Push it!,369,767,3,1,0.9998464584350586
630cf1c840e337e60fce2834,韓老師會積極和同學們討論課本的個案，鼓勵同學將人管知識運用在實例中，可以做到將理論與實例結合，使同學學到更多。,"Teacher Han will actively discuss the cases in the textbook with the students, and encourage the students to apply the knowledge of human management in the real cases. It is possible to combine the theory with the real cases, so that the students can learn more.",960,624,0,1,0.9985888600349426
630cf1c840e337e60fce28a9,推推推,push push,748,649,0,2,0.008121967315673828
630cf1c840e337e60fce2839,課程內容有趣，希望可以多提供一些和生活有關的個體經濟學應用及舉例，可以更有助於理解課程內容。,"The content of the course is interesting, and I hope to provide some more life-related applications and examples of individual economics, which will be more helpful for understanding the content of the course.",239,605,0,1,0.9209641814231873
630cf1c840e337e60fce2845,鎮洲老師推推。即使是遠距上課，授課品質一樣好。,"Teacher Zhenzhou pushed. Even if the class is taken remotely, the teaching quality is as good.",239,605,0,1,0.9973915815353394
630cf1c940e337e60fce29cc,有一些單位在排班上會傾向讓實習生只在早上或只在下午排班，但直到選課系統關閉後才得知想去的單位有這個偏好，對我們來說就沒有調整的空間了，因此如果實際操作可行的話，建議老師可以把單位媒合的時間往前調整一點，在選課結束前就連絡上單位的話，可以更好安排自己的課表與上班時間，也更容易達成課堂要求的100小時，謝謝。,"Some units tend to schedule interns only in the morning or only in the afternoon, but we don’t know that the unit we want to go to has this preference until the course selection system is closed. For us, there is no room for adjustment. Therefore, if the actual operation is feasible, it is suggested that the teacher can adjust the matchmaking time of the unit a little earlier. If you contact the unit before the end of the course selection, you can better arrange your own class schedule and work time, and it is easier to meet the 100% required by the class. hours, thank you.",1067,662,0,3,0.0018180608749389648
630cf1c940e337e60fce2a33,老師很認真地教！而且都會很有耐心的指正動作，推推~,"The teacher teaches very seriously! And they will be very patient to make corrections, pushing~",758,670,0,1,0.9963862895965576
630cf1c940e337e60fce2a24,老師很風趣，上課氣氛輕鬆。,The teacher is very funny and the class atmosphere is relaxed.,1075,659,0,1,0.9998466968536377
630cf1c940e337e60fce29d8,期中期末後半段的課都有點趕 為了整本考完範圍偏大 但其餘都很好 教授助教人都很親切 成績也不會為難學生,"The class at the end of the mid-term and the second half of the semester are a bit rushed, because the scope of the whole test is too large, but the rest are very good. The professors and assistants are very kind, and the grades will not embarrass the students.",648,659,0,1,0.9967148303985596
630cf1c840e337e60fce28d1,內容豐富,Rich content,873,762,0,1,0.9998811483383179
630cf1c840e337e60fce2986,希望老師上課內容除了數理證明之外，可以針對定理的應用及原理進一步解說，有時候學會證明但依然不清楚該怎麼用來解題或是其與統計的關聯性。,I hope that the teacher can further explain the application and principles of the theorems in addition to the mathematical proofs in the class. Sometimes I learn to prove but still don’t know how to use it to solve problems or its correlation with statistics.,1062,648,0,1,0.006556987762451172
630cf1c840e337e60fce2975,很喜歡老師和我們分享的各種故事和介紹，很喜歡神異動物那單元,"I really like the various stories and introductions that the teacher shared with us, and I really like the unit of magical animals",1077,643,0,3,0.9998264908790588
630cf1c840e337e60fce2985,老師教的很好，感謝老師把數統變得比較親民！（雖然它還是很不友善><）每週的作業練習也很有幫助！ 但感覺前半部份進度可以加快一點，因為最後一堂課有些匆促，有點可惜。,"The teacher taught very well, thanks to the teacher for making statistics more accessible to the people! (although it's still pretty unfriendly><) Weekly homework practice helps too! But I feel that the progress of the first half can be accelerated, because the last class was a bit rushed, which is a pity.",1062,648,0,1,0.006475090980529785
630cf1c840e337e60fce294f,沒有,No,1002,647,0,1,0.003554046154022217
630cf1c940e337e60fce29a1,老師的教學內容深入淺出，讓人能快速掌握清代學術的發展脈絡，如果可以多導讀一些原典文本也許會幫助同學印象更深刻,"The teacher's teaching content is profound and simple, allowing people to quickly grasp the development of Qing Dynasty academics. If you can guide more original texts, it may help students to be more impressed.",1071,657,0,2,0.9997444748878479
630cf1c940e337e60fce2998,老師上課的架構很清楚，但因為上課時間不夠，經常講不完該節主題（尤其是個案討論），比較可惜,"The structure of the teacher's class is very clear, but because of the lack of class time, he often can't finish the topic of the section (especially the case discussion), which is a pity",225,763,0,1,0.0004634857177734375
630cf1c940e337e60fce29b6,希望遠距能持續，方便複習又有效率,"I hope that the distance can continue, it is convenient and efficient for review",112,658,0,1,0.9983097314834595
630cf1c840e337e60fce2860,希望老師的上課過程，重點可以再念慢一點。,I hope that the teacher can read the key points more slowly during the class.,659,633,0,1,0.007976889610290527
630cf1c840e337e60fce2879,很喜歡老師的會話課！會注意班上同學的狀況，知道大部分的人沒有修過文法所以會撥一點時間講解，而且老詩人超好，考試也不會說太難，雖然下學期有些人因為課程太簡單而退選，但我個人真的非常喜歡，對初學者很善良的一堂課。,"I really like the teacher's conversation class! I will pay attention to the situation of the students in the class, knowing that most of them have not studied grammar, so I will allocate a little time to explain, and the old poet is super good, and the exam will not be too difficult, although some people will drop out in the next semester because the course is too simple , but I personally really like it, a very kind class for beginners.",66,641,0,1,0.9997015595436096
630cf1c840e337e60fce2840,沒有,No,239,605,0,1,0.003554046154022217
630cf1c940e337e60fce2a2f,老師教學認真、態度親切，願意個別指導學生，考試評分等級對初學者可能會稍微吃力一些,"The teacher is serious in teaching and friendly, and is willing to guide students individually. The test scores may be a little difficult for beginners",758,670,0,1,0.9978055357933044
630cf1c940e337e60fce2a37,上課很輕鬆，老師很有耐心，想認真學老師都很樂意教，考試也不會太難，推,"The class is very relaxed, and the teacher is very patient. If you want to study hard, the teacher is very happy to teach, and the exam is not too difficult.",758,670,0,1,0.9998117089271545
630cf1c940e337e60fce2a36,考試有一點難,the exam is a bit difficult,758,670,0,1,0.0008094906806945801
630cf1c940e337e60fce2a2b,課程內容比較偏基礎理論 以三四年級選修課而言難度偏低 STATA跟應用個體計量的內容可以多一點,"The content of the course is relatively basic theory, and the difficulty is relatively low for elective courses in the third and fourth grades. The content of STATA and applied individual measurement can be a little more",1068,675,3,3,0.00203549861907959
630cf1c940e337e60fce2a41,希望改善場地、評分標準以及授課安排,"Hope to improve the venue, grading standards and teaching arrangement",753,661,0,1,0.9967741370201111
630cf1c940e337e60fce2a3f,老師會鼓勵大家練習，並提供補考的機會，份量不重但又學得到東西！,The teacher will encourage everyone to practice and provide opportunities for make-up exams. The weight is not heavy but you can learn something!,753,661,0,1,0.9996302127838135
630cf1c940e337e60fce2a9e,希望老師給的prob set的答案出錯率可以低一些，真的東錯西錯。還有問題可以出的更特定一些，有些根本不知道要什麼樣的回答,"I hope that the error rate of the prob set answers given by the teacher can be lower, it is really wrong. There are still questions that can be more specific, and some don't know what kind of answer to ask.",239,675,0,1,0.0004341006278991699
630cf1c940e337e60fce2aa2,我覺得老師很棒 尤其是在教學課程中會錄影這塊 給我增加了很大的複習空間,"I think the teacher is great, especially the video recording in the teaching course, which gives me a lot of room for review",239,675,0,1,0.048747897148132324
630cf1c940e337e60fce2aa3,老師上課內容講得很詳細,The teacher lectures in detail,239,675,0,1,0.9991092085838318
630cf1c940e337e60fce2ade,謝謝老師一學期的教導！很喜歡您的上課風格！,Thank you teacher for teaching for a semester! I really like your teaching style!,1081,769,0,1,0.9998600482940674
630cf1c940e337e60fce2a3c,老師在實體上課時會幫助所有同學，也會很細心的教大家個別動作或是指正錯誤，連遠距課程時也很用心的準備上課內容，完全不會含混，對於學生作業進度也能夠給予彈性調整，不過希望在上扯鈴的時候可以有更多時間可以考試，讓更多人可以在課堂中有更多考試的機會！（不過場地上或許可以稍作調整！）,"The teacher will help all the students during the physical class, and will also carefully teach everyone individual movements or point out mistakes. Even in the long-distance class, the teacher prepares the content of the class carefully, without ambiguity at all, and can also give flexibility to the progress of students' homework. Adjustment, but I hope that there will be more time for exams during the diabolo class, so that more people can have more exam opportunities in the classroom! (However, it may be possible to make some adjustments on the venue!)",753,661,0,1,0.9725737571716309
630cf1c940e337e60fce2adc,推!,push!,1081,769,0,1,0.014161407947540283
630cf1c940e337e60fce2a99,老師人很好，但用英文授課時講的好像有些負擔，常常讓我們沒辦法完整聽懂,"The teacher is very nice, but it seems a little burdensome when teaching in English, which often makes us unable to fully understand",764,650,3,1,0.0012058019638061523
630cf1c940e337e60fce2a7d,老師教學認真，但考試可斟酌降低難度,"The teacher is serious in teaching, but the difficulty of the exam can be reduced",758,670,0,1,0.010793685913085938
630cf1c940e337e60fce2a82,很適合初學入門,Very suitable for beginners,758,670,0,1,0.9995670914649963
630cf1c940e337e60fce2ad7,感謝老師的教導！老師中立的評論、豐富的課程內容與平穩的授課節奏，讓我更加期待每個禮拜課程的到來，也讓我學到如何客觀看待中國大陸這個龐大的鄰居。透過時事報告我也更加了解中國大陸的內部發展。,"Thanks for the teacher's teaching! The teacher's neutral comments, rich course content and steady teaching pace made me look forward to the arrival of each week's course even more, and also taught me how to objectively view the huge neighbor of mainland China. Through current affairs reports, I also have a better understanding of the internal development of mainland China.",1081,769,0,1,0.9996781349182129
630cf1c940e337e60fce29c4,老師超棒的，遇過最好的老師！,"The teacher is amazing, the best teacher I have ever met!",764,650,0,1,0.9998795986175537
630cf1c940e337e60fce29c3,言贊,praise,764,650,0,1,0.9998393058776855
630cf1c940e337e60fce2aaa,很可惜這學期沒有辦法上完實體課，謝謝老師這一年的教學,"It's a pity that there is no way to finish the physical class this semester, thank you teacher for teaching this year",239,675,0,1,0.7851275205612183
630cf1c940e337e60fce2aac,老師很好，但討論可以再深入點,"The teacher is very good, but the discussion can be more in-depth",32,667,0,1,0.9970512390136719
630cf1c940e337e60fce2ae0,第一周上課說明評分方式及課程內容時，還覺得老師有些嚴肅，但在之後的課程就能發現老師人真的很好，課程內容也很豐富，跟著老師可以學到很多東西。這堂課主要的loading就是小組的兩個讀本報告和一個時事報告，每堂課一組，因此報告約會佔據將近一節課的時間，因此老師講課的時間就有一點點被壓縮，但我從負責的時事報告也學到很多，算是很好的學習方式。期中期末是可以開書考，只要每週都有按照指定讀本的進度，壓力就不會那麼大，很喜歡這種方式，因為很多瑣碎的事情很難記住。最後感謝老師助教辛苦付出。,"When I explained the grading method and course content in the first week of class, I still felt that the teacher was a bit serious, but in the following courses, I found that the teacher is really nice and the course content is also very rich. I can learn a lot from the teacher. The main loading of this class is the group's two reading reports and a current affairs report, one group for each class, so the report appointment occupies nearly one class time, so the teacher's lecture time is a little bit compressed, but I am from the responsible I also learned a lot from the current affairs report, which is a good way of learning. At the end of the mid-term and the end of the term, book exams can be given. As long as the progress of the designated reading is followed every week, the pressure will not be so great. I like this method very much, because many trivial things are difficult to remember. Finally, thank the teachers and assistants for their hard work.",1081,769,0,1,0.9953296184539795
630cf1c940e337e60fce2a8a,老師讚,teacher praise,764,650,3,1,0.9989799857139587
630cf1c940e337e60fce2ace,一切都非常好，很喜歡這堂課！謝謝老師～,"Everything went really well, loved the class! Thank you teacher~",1081,769,0,1,0.999874472618103
630cf1c940e337e60fce2a57,課程目標也點零散，可能跟元宇宙本身還不是非常普及及明朗有關，但是焦點有點模糊。,"The objectives of the course are also scattered, which may be related to the fact that the metaverse itself is not very popular and clear, but the focus is a bit vague.",1082,770,0,2,0.0003345012664794922
630cf1c940e337e60fce2a55,找來的校外講師也太容易離題了,The off-campus lecturers I found are too easy to digress,1082,770,0,2,0.0008066296577453613
630cf1c940e337e60fce2aec,讚,great,32,667,0,1,0.9998630285263062
630cf1c940e337e60fce2add,老師上課十分認真，謝謝老師,"The teacher is very serious in class, thank you teacher",1081,769,0,1,0.9998422861099243
630cf1c940e337e60fce2a81,週五早8體育課是個運動的好時間，老師都很有元氣的帶操教動作，指令都給得很清晰。是堂負擔適中的課程。,"The physical education class at 8 am on Friday is a good time for exercise. The teachers are very energetic and teach the movements, and the instructions are very clear. It is a course with a moderate burden.",758,670,0,1,0.9854890704154968
630cf1c940e337e60fce2a5a,原先看到課程名稱後對本課產生興趣，但受課後發現除了部分講座講者專業領域涉及元宇宙外，教授本身對此主題研究深度甚淺，上課內容仍然環繞教授原先的研究專業。多元整合專業知識的概念很棒，但建議可適度調配其比例，不然會有種被課程名稱騙來修課的感覺，供參。,"Originally, I became interested in this course after seeing the title of the course, but after taking the course, I found that except for some lecturers whose professional fields were related to the metaverse, the professor himself did not have a deep research on this topic, and the content of the class still revolved around the professor's original research field. The concept of multi-integrated professional knowledge is great, but it is recommended to adjust its proportion appropriately, otherwise there will be a feeling of being deceived by the name of the course to take the course, for reference.",1082,770,0,2,0.03486788272857666
630cf1c940e337e60fce2b14,很有趣的一堂課,very interesting class,753,661,0,1,0.9998321533203125
630cf1c940e337e60fce2aa0,老師的字有時候有點看不懂,Sometimes the teacher's words are a bit unclear,239,675,0,1,0.0007103681564331055
630cf1c940e337e60fce2a3d,我覺得目前都很棒 希望老師繼續保持,"I think everything is great so far, I hope the teacher will continue to maintain it",753,661,0,1,0.9998576641082764
630cf1c940e337e60fce2a8d,這門課不管老師還是助教都非常用心，老師跟助教回覆訊息的速度快到我真的嚇到，十分感謝老師跟助教們這一學年的教導。,Both the teacher and the teaching assistants are very attentive in this course. The speed of the teachers and teaching assistants replying to messages is so fast that I am really shocked. I am very grateful to the teachers and teaching assistants for their guidance this school year.,764,650,3,1,0.9995511174201965
